Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	train/cost_distance	train/cost_speed	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/lagrangian_1	loss/actor_safety_1	loss/actor_rew	loss/actor_total	loss/kl	loss/vf0	loss/vf1	loss/vf2	loss/vf_total	loss/total	loss/entropy	update/gradient_steps	test/reward	test/cost	test/length	test/cost_distance	test/cost_speed	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
220000	2.0	433.3333333333333	13954.0	-228.432420294471	30.975	500.0	30.975	0.0	0.35424113823305853	1.8569000000000002	0.0003852903239767794	0.0	0.0	-0.015178690649545155	-0.005261858452502267	0.009354563229396423	0.0731225325606572	2.687393704668067	1.2686555671793118e-05	2.7605289323971824	0.6848703742218321	2.7181614392842985	2808.0	-209.57222221372118	0.0	500.0	0.0	0.0	903.985677242279	88.11390423774719	124.83841336005288	575.7381377220154	240.13363528251648	269.65021622187925	289.0	220000.0
240000	2.0	473.3333333333333	15989.0	-205.44003302022932	58.325	500.0	58.325	0.0	0.2187652627719122	4.426158333333332	-0.014351397852262122	0.0	0.0	0.0009969751273220153	-0.0028381452618804867	0.010350170019918519	0.08391883478969593	4.55214682450661	1.5015338268647173e-05	4.636080699089245	1.1561820303273003	2.7119535584735055	3081.0	-190.74125015297273	0.0	500.0	0.0	0.0	984.1906592845917	96.11662817001343	124.84832467046293	628.3816158771515	259.69241523742676	270.24774015606306	288.0	240000.0
268736	2.0	525.0	18381.25	-203.41983322805558	50.5	478.6666666666667	50.5	0.0	0.30073721025041683	4.037388709677419	-0.013571876967425952	0.0	0.0	-0.0016034435909488699	-0.0038557015285939247	0.009613453687521662	0.12806598474622094	4.495949875443215	1.4140783874335208e-05	4.62402997238021	1.1521517913588273	2.7211200338537966	3396.0	-196.33645574444458	0.0	500.0	0.0	0.0	1098.9201140403748	104.1243166923523	124.85075929391257	704.4607536792755	290.33504366874695	270.1418730521482	287.0	268736.0
298437	2.0	585.0	20509.0	-201.71454098141604	24.266666666666666	495.0	24.266666666666666	0.0	0.42730538284796515	1.8501375000000007	-0.012581820497113467	0.0	0.0	-0.005521881994051613	-0.006046666376472397	0.01807962791895079	0.12054149739560668	1.7026631159630297	1.7266296371332153e-05	1.8232218796232094	0.449758803724156	2.7198709547519706	3774.6666666666665	-243.04180854739093	0.0	500.0	0.0	0.0	1218.9117329120636	112.26962184906006	124.69980542752857	784.0454998016357	322.5966112613678	269.6779717819805	286.0	298437.0
318437	2.0	633.3333333333334	21808.666666666668	-230.12819348334932	26.825000000000003	500.0	26.825000000000003	0.0	0.38729262364295447	2.2185	-0.002497802287515285	0.0	0.0	-0.0022851969214936377	-0.002002717099387079	0.012524252542509476	0.07992270706683148	1.3061287156027608	1.4068599451785018e-05	1.3860654904801621	0.3445136554730245	2.7116514963981437	3973.5	-288.41841701141846	0.0	500.0	0.0	0.0	1289.347374677658	120.21119689941406	124.7803897381635	836.5974555015564	332.5387222766876	272.36946905974503	285.0	318437.0
338437	2.0	673.3333333333334	23137.333333333332	-215.99288310248593	30.849999999999998	500.0	30.849999999999998	0.0	0.3661955463984344	1.7608166666666658	-0.003936863065802721	0.0	0.0	-0.0057712910524231175	-0.0035327135585932613	0.010562732216253335	0.04399943439305849	2.376889890585191	9.462949144582457e-06	2.420898787486247	0.6016919822392301	2.705360600072094	4149.0	-226.17193471483745	102.0	500.0	102.0	0.0	1368.875349521637	128.44276213645935	124.56910559897007	888.6246824264526	351.807904958725	272.83788207581887	284.0	338437.0
358437	2.0	713.3333333333334	23899.666666666668	-213.43035208096344	18.725	500.0	17.775	0.95	0.3964217550911848	1.5019500000000006	-0.005421407657086404	0.13445	9.001498225017682e-05	-0.003209996288920886	-0.0033936961306235227	0.012640130381760558	0.08934982987041142	1.8422013833545734	0.08686377521886654	2.018414972493282	0.5012100468684214	2.7070519139624034	4402.5	-234.85139907155923	0.0	500.0	0.0	0.0	1448.8565397262573	136.5381579399109	124.50731910036119	940.990250825882	371.3281309604645	273.13265208713335	283.0	358437.0
378437	2.0	753.3333333333334	25305.333333333332	-227.10124890071938	34.025	500.0	34.025	0.0	0.35477711010154145	2.8325666666666667	-0.02391106047683485	0.0	0.0	2.6679963956021633e-05	-0.006181297403645552	0.02948572379178728	0.09183136028293361	2.269716091390349	0.0007298336920037899	2.3622772851560887	0.5843880242771575	2.706765329735911	4539.0	-234.1127257750983	0.0	500.0	0.0	0.0	1518.9721760749817	144.80934739112854	124.30136813877206	993.0749742984772	381.087854385376	275.39458359709795	282.0	378437.0
398437	2.0	793.3333333333334	26086.0	-230.04389067336683	20.0	500.0	20.0	0.0	0.3968134047388292	1.5592500000000002	-2.6409418728107876e-05	0.0	0.0	-0.016475153864066838	-0.0062974516699415995	0.023826864376887052	0.09502930955117583	2.3036576239471778	0.000549337237441025	2.3992362491085997	0.5935116141525094	2.707079394250853	4656.0	-182.26529594743317	0.0	500.0	0.0	0.0	1589.6587648391724	152.8790910243988	124.28122035973962	1045.706618309021	391.07305550575256	277.3125255468819	281.0	398437.0
418437	2.0	833.3333333333334	27279.666666666668	-202.90970957143952	30.474999999999998	500.0	30.474999999999998	0.0	0.2902553547516332	2.9399750000000004	-0.010469214679547943	0.0	0.0	-0.004783307506631197	-0.004166812479468885	0.017531813701423697	0.051056647446388596	1.4181119843553263	0.00012488653089512343	1.4692935143143704	0.3631565670649974	2.6999222941887666	4812.0	-249.24691991848294	0.0	500.0	0.0	0.0	1662.9036786556244	161.1115686893463	124.13757846628504	1097.5704190731049	404.2216908931732	278.62511543584804	280.0	418437.0
447977	2.0	885.0	29086.0	-225.08239564863305	28.333333333333336	492.3333333333333	28.333333333333336	0.0	0.39786974263241676	4.623158507853404	-0.048986480609728364	0.0	0.0	0.00719133374894999	-0.005045039795566254	0.02084223057158019	0.07995052891173914	3.000947427372719	0.00017895029081455745	3.0810769045267135	0.7652241864987689	2.696489558794111	4991.333333333333	-259.61052261021064	0.0	500.0	0.0	0.0	1765.986299276352	169.24475646018982	124.08065360027668	1176.2889046669006	420.4526381492615	280.55698933586086	279.0	447977.0
467977	2.0	933.3333333333334	30086.0	-221.6770081238551	30.349999999999998	500.0	24.275	6.075	0.20478971200568333	2.4576599999999984	-0.005936099363204377	1.44118	-0.00510693243585336	0.0037996922619640827	-0.0015326569656472593	0.017566606758210142	0.32786671271882	2.6501270437278825	0.4870589844835755	3.465052749904302	0.8647305271659903	2.68564218618931	5159.0	-259.05203010306275	53.0	500.0	53.0	0.0	1843.30033826828	177.11677408218384	124.21183772120756	1228.9955704212189	437.1879937648773	280.8676127042456	278.0	467977.0
487977	2.0	973.3333333333334	31339.666666666668	-209.84486298413154	32.825	500.0	32.825	0.0	0.32626962714552393	2.8737749999999997	-0.039471638184458695	0.0	0.0	0.011770089350453712	-0.006448278347436246	0.03331410904956233	0.04651236832619478	2.2523802251387863	0.0022059147121557864	2.301098506420085	0.5688263490541369	2.671470306877397	5432.0	-300.1589551369977	0.0	500.0	0.0	0.0	1923.1427221298218	185.18566608428955	124.19967747142624	1281.5764634609222	456.38059258461	280.77621268175665	277.0	487977.0
507977	2.0	1013.3333333333334	31714.666666666668	-232.87544783605102	2.2	500.0	2.2	0.0	0.5596538782425071	0.8460250000000005	0.004059595826010291	0.0	0.0	-0.013956484984821424	-0.0055045753508328075	0.015587223353437507	0.08008078743632024	0.239954080623694	0.0005838198402414442	0.3206186918302989	0.07465009782940912	2.6634692442722807	5529.5	-136.20916955075353	0.0	500.0	0.0	0.0	1990.0968070030212	193.31646847724915	124.14876078094966	1333.7401700019836	463.04016852378845	282.71513724197723	276.0	507977.0
527977	2.0	1053.3333333333333	32391.0	-211.67834873732602	16.7	500.0	16.7	0.0	0.28128825646190286	3.64339375	0.003797846974637838	0.0	0.0	-0.005483181487458449	-0.0012374545315595705	0.013794172501104934	0.0403768165419117	1.4012336691674327	0.0001740491085841384	1.4417845306870263	0.3592086762774928	2.661987741788227	5685.5	-180.45971429071813	87.0	500.0	87.0	0.0	2064.0887925624847	201.55179071426392	124.03759803574268	1386.2134656906128	476.32353615760803	283.4719522222008	275.0	527977.0
547977	2.0	1093.3333333333333	33513.333333333336	-211.23020476944856	33.95	500.0	33.95	0.0	0.21067596851063175	3.8121916666666684	-0.00894758024881793	0.0	0.0	-0.001336761543320285	-0.0021446191545999057	0.013382891887544183	0.05040587281060016	3.07751132076622	0.0007047594246816717	3.1286219378821865	0.7800108629923603	2.6550545081114167	5783.0	-225.62278099543852	0.0	500.0	0.0	0.0	2135.6912882328033	209.6063117980957	124.04206618092982	1439.733570575714	486.35140585899353	284.50302385637025	274.0	547977.0
567977	2.0	1133.3333333333333	35054.333333333336	-210.1925239602519	35.45	500.0	35.45	0.0	0.31861548971563447	2.5212166666666675	-0.008197744846909652	0.0	0.0	-0.0038988011308078085	-0.00366165510616135	0.013351475503534457	0.03852423143565146	2.204972298481523	0.00011197981979437002	2.2436085035148863	0.5572404704478563	2.6392921718776745	5978.0	-190.65310836338983	0.0	500.0	0.0	0.0	2214.7103431224823	217.50481748580933	124.13518151965329	1491.560570716858	505.64495491981506	284.38585448983235	273.0	567977.0
587977	2.0	1173.3333333333333	35951.666666666664	-211.16054667263182	23.525	500.0	23.525	0.0	0.3276960290330573	2.1158500000000005	-0.005507215967951105	0.0	0.0	0.003363370892400734	-0.0008587353422326346	0.016963544719589822	0.06654553656251387	1.4602041112688868	0.0012045855786336458	1.5279542282223701	0.38112982147588176	2.6145561092939116	6173.0	-223.56231757351924	97.5	500.0	97.5	0.0	2287.404636859894	225.60901832580566	124.10851395827069	1543.1084249019623	518.6871936321259	285.1771507876443	272.0	587977.0
607977	2.0	1213.3333333333333	37173.666666666664	-202.05539376160465	28.575	500.0	28.575	0.0	0.37327046552544857	1.9735500000000012	-0.006537150805338452	0.0	0.0	-0.005866295284925936	-0.004581278243262988	0.015955378901129823	0.05019292891598665	1.475670625154789	6.62300771159024e-05	1.525929778508651	0.3769011659499928	2.6183323750129124	6329.0	-197.84721385987956	0.0	500.0	0.0	0.0	2364.193450689316	233.82901525497437	124.02224748873661	1595.2384657859802	535.1259696483612	285.38638267120945	271.0	607977.0
627977	2.0	1253.3333333333333	38295.666666666664	-184.58177829268584	33.75	500.0	33.75	0.0	0.23867736637827575	4.0623375	-0.02883710332501393	0.0	0.0	0.00846293608087879	-0.00378166671074327	0.021735555226675782	0.054451884009326115	2.8222381884279915	0.00011635237776247848	2.8768064289903026	0.7154199404355428	2.619961079878684	6524.0	-190.90391507014547	0.0	500.0	0.0	0.0	2439.4869096279144	241.89996337890625	124.01820810947675	1648.905418395996	548.6815278530121	285.7575219364468	270.0	627977.0
647977	2.0	1293.3333333333333	38857.666666666664	-212.5487555298028	6.35	500.0	6.35	0.0	0.4772863156147756	1.1061250000000007	0.003030135709708795	0.0	0.0	-0.019349372948113924	-0.007713517014666415	0.014379996168785374	0.06450565820321058	0.6733831472121756	4.235503533075248e-05	0.7379311608198363	0.17676927302128242	2.610662269592285	6738.5	-167.90179431929624	0.0	500.0	0.0	0.0	2516.157307624817	249.98189997673035	124.00897826156873	1701.1547462940216	565.0206613540649	285.93417694550504	269.0	647977.0
677748	2.0	1345.0	39402.75	-197.91124222798348	11.616666666666667	496.0	11.616666666666667	0.0	0.42821922186249595	1.5445251288659796	-0.004337359853772946	0.0	0.0	-0.0017826277426607222	-0.0036440260541973127	0.01962092389909493	0.049184681809286444	0.6055220314061517	7.582814086885096e-05	0.6547825425171973	0.16005160881340802	2.5849497502612087	6861.0	-669.9192356375345	201.0	500.0	3.5	197.5	2619.298460483551	258.28368163108826	123.89478033577916	1779.4936232566833	581.5211555957794	287.0579235973312	268.0	677748.0
697748	2.0	1393.3333333333333	43062.0	-285.0298142361223	102.80000000000001	500.0	59.225	43.575	0.12237389120972074	5.5050166666666644	0.008633076165540092	3.7497	0.029651845082974977	0.008790357882141048	0.002964874305384122	0.016166527986399126	2.6016056496872877	9.892918554126702	1.8733561510204249	14.367880344390866	3.5949349729423843	2.557397934106678	7030.0	-182.25259232761982	0.0	500.0	0.0	0.0	2690.6780593395233	266.2909905910492	123.92458312898411	1833.011250257492	591.375818490982	287.8038779344727	267.0	697748.0
725584	2.0	1445.0	45993.0	-190.60210431775076	47.31666666666666	463.3333333333333	43.53333333333333	3.783333333333334	0.2472021981030065	4.809658411214956	-0.048261708818228104	0.1889271028037385	-0.003327672370320029	0.004342210442360888	-0.006331646341674406	0.024583037705465317	0.3083441787373239	5.650698335928333	0.39046249712738995	6.349504998075627	1.5810446049147677	2.557731684123245	7212.333333333333	-223.16335184544425	0.0	500.0	0.0	0.0	2793.2033784389496	274.3010907173157	123.9513846302533	1909.5239925384521	609.3782951831818	288.0556357969313	266.0	725584.0
755471	2.0	1505.0	48185.75	-204.244684441006	37.233333333333334	498.0	37.016666666666666	0.21666666666666667	0.20878310853765086	4.187739206642069	-0.0069230054453620175	0.014408671586715861	-4.541894496496521e-05	0.005234120685690532	-0.0004537336302947821	0.013790875738589753	0.10386507360202812	3.3767129442348693	0.013451326441713969	3.4940293569846346	0.8730536049362481	2.5502768715369335	7424.666666666667	-221.63473565156693	0.0	500.0	0.0	0.0	2902.4278502464294	282.3734197616577	123.94934349536996	1988.1270396709442	631.9273908138275	288.3417196261148	265.0	755471.0
775471	2.0	1553.3333333333333	49483.666666666664	-185.92238300243594	23.15	500.0	23.15	0.0	0.31797168946088106	2.3816999999999995	-0.03787344535832636	0.0	0.0	0.01547373581526435	-0.0052584040472242	0.030467987379942753	0.05470599833493809	1.5501142621804511	0.0022459218270940375	1.6070661824992587	0.39650814206554363	2.543622760691196	7749.0	-178.74442836592303	0.0	500.0	0.0	0.0	2983.4367201328278	290.5125479698181	123.91891590080338	2041.216917514801	651.7072546482086	287.9661477349087	264.0	775471.0
795471	2.0	1593.3333333333333	49846.666666666664	-209.10121404520368	4.225	500.0	4.225	0.0	0.46613945367542003	1.1569583333333338	-0.0029791717618528725	0.0	0.0	-0.0026541180718634427	-0.002730879371430129	0.013973836169148289	0.05944369373540592	0.6187682613774212	0.00033144294367304643	0.6785433989050047	0.16690496998066962	2.525291844310923	7983.0	-269.3717972375354	0.0	500.0	0.0	0.0	3063.5311086177826	298.52541065216064	123.94254786944116	2093.9014370441437	671.1042609214783	287.6923546975961	263.0	795471.0
815471	2.0	1633.3333333333333	51428.666666666664	-201.22552966117803	53.349999999999994	500.0	53.349999999999994	0.0	0.11810891580763024	8.889333333333333	-0.020581085011999827	0.0	0.0	0.011291971522717712	-0.0005493021953598716	0.03247214575958812	0.06367894825644978	5.109710989854273	0.00036957231247633423	5.173759554186435	1.292890585767917	2.4964377248389096	8100.0	-187.73251894205703	44.5	500.0	44.5	0.0	3133.993746995926	306.38394045829773	124.02738845632226	2146.5524759292603	681.0573306083679	288.39587347397617	262.0	815471.0
845049	2.0	1685.0	52995.0	-202.9991270321277	26.333333333333332	492.6666666666667	26.333333333333332	0.0	0.2779648595047482	3.303896323529413	-0.010454247553746849	0.0	0.0	0.0017454061376423978	-0.0017205465844607984	0.014687769858355277	0.07535428391903444	1.377088377532227	0.00010817604232132455	1.4525508370761775	0.36141716254254197	2.4957449615391254	8341.0	-204.93113226902307	161.5	500.0	161.5	0.0	3245.095508337021	314.7009663581848	123.92716950100233	2223.9012191295624	706.4933228492737	288.37379673433173	261.0	845049.0
874848	2.0	1745.0	54431.5	-197.09166065770617	18.05	496.3333333333333	18.05	0.0	0.3589699909820027	1.812957797427654	-0.0041939052184175275	0.0	0.0	-0.0021351049624239705	-0.0022110009800722337	0.012910737304939282	0.051459997473134886	1.9514197768505743	0.00011573645917503991	2.002995508660075	0.4985378751129965	2.4864696643743494	8639.333333333334	-181.3888724363373	135.5	500.0	135.5	0.0	3365.055376291275	323.73054122924805	123.55955001376968	2307.595999479294	733.7288355827332	287.65358764518743	260.0	874848.0
894848	2.0	1793.3333333333333	55695.333333333336	-205.74540001908275	33.5	500.0	33.5	0.0	0.18091039497665845	4.708833333333335	-0.005539939428369206	0.0	0.0	0.01114077944185139	0.0004459214990291532	0.0284449287220581	0.040257958249531246	2.7471284440949444	6.17230765565804e-05	2.7874481209322934	0.6973079508568486	2.460234915089403	8834.0	-237.1934383415682	0.0	500.0	0.0	0.0	3441.8500435352325	332.30873012542725	123.37924430852263	2365.228593349457	744.3127200603485	287.77491913067513	259.0	894848.0
924468	2.0	1845.0	57032.75	-210.91651698037242	17.5	493.3333333333333	17.5	0.0	0.3574906915463449	2.415678684210526	-0.005341966588380992	0.0	0.0	0.0020245825283621505	-0.0004888162894794811	0.017364303341233407	0.07518540005150592	1.8103521673302907	0.00040682436399373237	1.8859443913164888	0.4709972800539902	2.4594155788421626	9013.0	-179.51872464534668	134.5	500.0	134.5	0.0	3549.9198520183563	341.1506085395813	123.11278053935241	2447.0822072029114	761.6870362758636	288.1067256172468	258.0	924468.0
953966	2.0	1905.0	59074.0	-194.24877412674215	43.416666666666664	491.3333333333333	43.416666666666664	0.0	0.19548388719977136	5.285740873015868	-0.014257481735613612	0.0	0.0	0.007597422647344139	-0.0012360940166593443	0.03600311501779491	0.08420427480623834	3.4695369793624464	0.000297927436939197	3.554039172394567	0.8872737018046557	2.460718974865304	9176.666666666666	-208.19628581152546	0.0	500.0	0.0	0.0	3658.4319128990173	349.74677562713623	122.94609413595322	2530.3434813022614	778.3416559696198	288.32178355495506	257.0	953966.0
983821	2.0	1965.0	61079.75	-191.7029831926093	37.03333333333333	497.3333333333333	37.03333333333333	0.0	0.2457669079015077	4.591994677419355	0.02087033493143897	0.0	0.0	0.0013102153075798867	0.00094042272262085	0.03327133757993579	0.07181162894252807	4.849861321766531	2.942699507736007e-05	4.921702359472552	1.2313660153097683	2.4501014940200303	9342.333333333334	-226.3247477808065	0.0	500.0	0.0	0.0	3760.4960119724274	357.69143319129944	123.01105343070392	2611.0727531909943	791.7318255901337	289.12062894672636	256.0	983821.0
1003821	2.0	2013.3333333333333	62711.666666666664	-197.16957406899274	30.325000000000003	500.0	30.325000000000003	0.0	0.22399177511588453	5.9463	-0.02691351811711987	0.0	0.0	0.00984070667495521	-0.0013385592382262935	0.01671538475232246	0.051307571239960506	4.0861481309701215	8.27155407396509e-05	4.137538405794361	1.033046039652366	2.4396396759228813	9543.5	-234.06541655690182	0.0	500.0	0.0	0.0	3839.5361382961273	365.74141359329224	123.03774833123056	2666.0149087905884	807.7798159122467	288.9695792505044	255.0	1003821.0
1023821	2.0	2053.3333333333335	63669.0	-208.49416512796964	20.2	500.0	20.2	0.0	0.3297325999780884	2.5333312500000007	-0.006006700727037894	0.0	0.0	0.004578133080847181	-0.0002476560570198906	0.02194876503199339	0.05108514281276328	1.2521667106029313	1.94603253301186e-05	1.3032713104994629	0.3255701694303217	2.42717681786953	9738.5	-188.20253812074316	0.0	500.0	0.0	0.0	3914.114187002182	373.6868782043457	123.09771277236422	2719.95538854599	820.4719202518463	289.1800652016894	254.0	1023821.0
1043821	2.0	2093.3333333333335	64766.666666666664	-227.54925388842594	31.924999999999997	500.0	31.924999999999997	0.0	0.3058092292513075	4.216825	-0.003037395980607114	0.0	0.0	0.010274499467709383	-0.0006404195813224805	0.026765139554587432	0.06750611386174317	2.2455231081216764	4.1614520722581284e-05	2.313070811649673	0.5776272824304737	2.4251864853068286	9855.5	-320.6864350766198	1.0	500.0	0.0	1.0	3984.942155122757	381.80843806266785	123.09837948706019	2773.1585206985474	829.9751963615417	289.6981022540808	253.0	1043821.0
1063821	2.0	2133.3333333333335	65523.333333333336	-239.59376991227757	11.225	500.0	10.725000000000001	0.5	0.31130160702378795	2.2153750000000016	-0.016004763966979477	0.03750833333333332	-0.0001740714791454732	0.009620718598270264	-0.0018533169960098961	0.018157179674340617	0.2167036386891308	1.6717570653328524	0.04038640197354534	1.9288470994712956	0.4803584569539777	2.4305737038962856	9953.0	-187.13659286774453	0.0	500.0	0.0	0.0	4055.559642791748	389.87118768692017	123.11758733642465	2826.0790157318115	839.6094393730164	290.2104237796111	252.0	1063821.0
1083821	2.0	2173.3333333333335	65641.0	-235.59474083379448	0.675	500.0	0.675	0.0	0.43455888772815565	1.301641666666668	-0.021610621299244404	0.0	0.0	0.00814017106412759	-0.005789578910195018	0.03291226431536369	0.07142137548225554	0.1885306399442955	0.0004244812678221841	0.2603764968932185	0.05930454560165479	2.4384310816088286	10089.5	-155.80837936803866	0.0	500.0	0.0	0.0	4126.7532823085785	397.80537271499634	123.17581249739821	2879.4095821380615	849.5383274555206	290.6506141347857	251.0	1083821.0
1103821	2.0	2213.3333333333335	65694.66666666667	-217.26883034048194	1.45	500.0	1.45	0.0	0.4113208653560904	1.4407625000000008	-0.009118040850481549	0.0	0.0	0.013219349238520056	0.00182803658038957	0.02970459254291386	0.03915383387356996	0.22633557538621304	6.059162893880289e-05	0.26555000130946815	0.06821553675362318	2.4447212372070712	10167.5	-213.61382316061628	0.0	500.0	0.0	0.0	4195.413816452026	405.91856956481934	123.17741475489636	2933.0346620082855	856.4605848789215	291.2844397698369	250.0	1103821.0
1123821	2.0	2253.3333333333335	65752.33333333333	-220.7669498806884	1.825	500.0	1.825	0.0	0.39159747857247945	1.5611550000000014	-0.006316407507237714	0.0	0.0	0.0012334915582472713	-0.0019130299388602744	0.013816586856801923	0.029352357568076012	0.1742502866503901	4.159971215416682e-05	0.20364424328391362	0.048998031058372596	2.4365345441378077	10304.0	-237.16781157552924	1.5	500.0	1.5	0.0	4272.560989379883	413.62446808815	123.3002492230007	2986.235613822937	872.7009074687958	291.22557310785055	249.0	1123821.0
